anchor,other,correlation
XAUUSD_D1_20240101_20260101,XBI_D1_20240101_20260101,0.12328405389098723
XAUUSD_D1_20240101_20260101,VDE_D1_20240101_20260101,0.12282979335887456
XAUUSD_D1_20240101_20260101,IWN_D1_20240101_20260101,0.12267804905467071
XAUUSD_D1_20240101_20260101,ROP_D1_20240101_20260101,0.12223480343150288
XAUUSD_D1_20240101_20260101,BLK_D1_20240101_20260101,0.12202315085415111
XAUUSD_D1_20240101_20260101,CF_D1_20240101_20260101,0.121489850645299
XAUUSD_D1_20240101_20260101,IHI_D1_20240101_20260101,0.12134275270405566
XAUUSD_D1_20240101_20260101,GDAXI_D1_20240101_20260101,0.12092541001828394
XAUUSD_D1_20240101_20260101,SCHV_D1_20240101_20260101,0.12003400121242339
XAUUSD_D1_20240101_20260101,TPL_D1_20240101_20260101,0.11996405951516002
XAUUSD_D1_20240101_20260101,DG_D1_20240101_20260101,0.11983935704940718
XAUUSD_D1_20240101_20260101,EXC_D1_20240101_20260101,0.11974286916457269
XAUUSD_D1_20240101_20260101,SPA35_D1_20240101_20260101,0.1193321403207864
XAUUSD_D1_20240101_20260101,LH_D1_20240101_20260101,0.1190712378080341
XAUUSD_D1_20240101_20260101,DVY_D1_20240101_20260101,0.11878929990268176
XAUUSD_D1_20240101_20260101,CRWD_D1_20240101_20260101,0.11872438505100763
XAUUSD_D1_20240101_20260101,IWD_D1_20240101_20260101,0.11837548722934121
XAUUSD_D1_20240101_20260101,GD_D1_20240101_20260101,0.11817487321646165
XAUUSD_D1_20240101_20260101,PWR_D1_20240101_20260101,0.1174331310701367
XAUUSD_D1_20240101_20260101,RGEN_D1_20240101_20260101,0.11586170522970475
XAUUSD_D1_20240101_20260101,PFF_D1_20240101_20260101,0.11542754639023704
XAUUSD_D1_20240101_20260101,SRE_D1_20240101_20260101,0.1153235145467846
XAUUSD_D1_20240101_20260101,TLT_D1_20240101_20260101,0.1152664297942454
XAUUSD_D1_20240101_20260101,GH_D1_20240101_20260101,0.11525426007146322
XAUUSD_D1_20240101_20260101,IJH_D1_20240101_20260101,0.11494126572978194
XAUUSD_D1_20240101_20260101,BIO_D1_20240101_20260101,0.11437065485882579
XAUUSD_D1_20240101_20260101,LRCX_D1_20240101_20260101,0.11414082728278176
XAUUSD_D1_20240101_20260101,VXF_D1_20240101_20260101,0.11408749988003651
XAUUSD_D1_20240101_20260101,ZG_D1_20240101_20260101,0.11399811015774663
XAUUSD_D1_20240101_20260101,MDY_D1_20240101_20260101,0.11376191710444492
XAUUSD_D1_20240101_20260101,MTZ_D1_20240101_20260101,0.11345398789258647
XAUUSD_D1_20240101_20260101,JKHY_D1_20240101_20260101,0.11321445531096579
XAUUSD_D1_20240101_20260101,APH_D1_20240101_20260101,0.11302960831591997
XAUUSD_D1_20240101_20260101,DNLI_D1_20240101_20260101,0.11213937861034533
XAUUSD_D1_20240101_20260101,DGRO_D1_20240101_20260101,0.11141655027426614
XAUUSD_D1_20240101_20260101,EA_D1_20240101_20260101,0.11127040545384705
XAUUSD_D1_20240101_20260101,RSP_D1_20240101_20260101,0.11090394143640774
XAUUSD_D1_20240101_20260101,LMT_D1_20240101_20260101,0.11081042217694075
XAUUSD_D1_20240101_20260101,ALB_D1_20240101_20260101,0.11073613964304607
XAUUSD_D1_20240101_20260101,KLAC_D1_20240101_20260101,0.11065554867008993
XAUUSD_D1_20240101_20260101,STOXX50E_D1_20240101_20260101,0.10997304902708566
XAUUSD_D1_20240101_20260101,ICE_D1_20240101_20260101,0.10970933717271628
XAUUSD_D1_20240101_20260101,WDC_D1_20240101_20260101,0.10962905926401872
XAUUSD_D1_20240101_20260101,AUDCHF_D1_20240101_20260101,0.10956444120165963
XAUUSD_D1_20240101_20260101,SOXX_D1_20240101_20260101,0.10912306552374888
XAUUSD_D1_20240101_20260101,EIX_D1_20240101_20260101,0.1088303964753965
XAUUSD_D1_20240101_20260101,AES_D1_20240101_20260101,0.1088212289278586
XAUUSD_D1_20240101_20260101,AMG_D1_20240101_20260101,0.1083207309247745
XAUUSD_D1_20240101_20260101,MSI_D1_20240101_20260101,0.10806667944921014
XAUUSD_D1_20240101_20260101,CACI_D1_20240101_20260101,0.10796012106889899
XAUUSD_D1_20240101_20260101,BKR_D1_20240101_20260101,0.1078624877913519
XAUUSD_D1_20240101_20260101,JNJ_D1_20240101_20260101,0.10732493554572256
XAUUSD_D1_20240101_20260101,TECH_D1_20240101_20260101,0.10725699962998787
XAUUSD_D1_20240101_20260101,VRNS_D1_20240101_20260101,0.10620235020064822
XAUUSD_D1_20240101_20260101,APA_D1_20240101_20260101,0.10587381537099222
XAUUSD_D1_20240101_20260101,FCHI40_D1_20240101_20260101,0.1054222114894199
XAUUSD_D1_20240101_20260101,CC_D1_20240101_20260101,0.1048915370783329
XAUUSD_D1_20240101_20260101,ARW_D1_20240101_20260101,0.10476399165978811
XAUUSD_D1_20240101_20260101,SLAB_D1_20240101_20260101,0.10462349459336256
XAUUSD_D1_20240101_20260101,ETR_D1_20240101_20260101,0.10439877648813105
XAUUSD_D1_20240101_20260101,AVGO_D1_20240101_20260101,0.10423246345428551
XAUUSD_D1_20240101_20260101,XLE_D1_20240101_20260101,0.10339877158627792
XAUUSD_D1_20240101_20260101,ES_D1_20240101_20260101,0.10339431943192202
XAUUSD_D1_20240101_20260101,AMGN_D1_20240101_20260101,0.10301670869924474
XAUUSD_D1_20240101_20260101,NFLX_D1_20240101_20260101,0.10169689691317955
XAUUSD_D1_20240101_20260101,MU_D1_20240101_20260101,0.10149150186697894
XAUUSD_D1_20240101_20260101,EL_D1_20240101_20260101,0.10148648010766702
XAUUSD_D1_20240101_20260101,NZDCHF_D1_20240101_20260101,0.10084372529192233
XAUUSD_D1_20240101_20260101,IJR_D1_20240101_20260101,0.10083300889428772
XAUUSD_D1_20240101_20260101,VHT_D1_20240101_20260101,0.10067427978217472
XAUUSD_D1_20240101_20260101,AMAT_D1_20240101_20260101,0.10025366689244432
XAUUSD_D1_20240101_20260101,NRG_D1_20240101_20260101,0.10007009258758366
XAUUSD_D1_20240101_20260101,OLN_D1_20240101_20260101,0.09999340569337214
XAUUSD_D1_20240101_20260101,DPZ_D1_20240101_20260101,0.09964126704855249
XAUUSD_D1_20240101_20260101,SYNA_D1_20240101_20260101,0.09953843000555443
XAUUSD_D1_20240101_20260101,COHR_D1_20240101_20260101,0.09895611830692239
XAUUSD_D1_20240101_20260101,ARMK_D1_20240101_20260101,0.09866200447860732
XAUUSD_D1_20240101_20260101,SMH_D1_20240101_20260101,0.09860756311826206
XAUUSD_D1_20240101_20260101,CDNS_D1_20240101_20260101,0.09829043414989883
XAUUSD_D1_20240101_20260101,AMD_D1_20240101_20260101,0.09823477172541387
XAUUSD_D1_20240101_20260101,UBER_D1_20240101_20260101,0.09796009497801296
XAUUSD_D1_20240101_20260101,ACM_D1_20240101_20260101,0.09791691511166593
XAUUSD_D1_20240101_20260101,KR_D1_20240101_20260101,0.09787854488085296
XAUUSD_D1_20240101_20260101,TTEK_D1_20240101_20260101,0.09734312070084271
XAUUSD_D1_20240101_20260101,DVN_D1_20240101_20260101,0.09630670517219338
XAUUSD_D1_20240101_20260101,PODD_D1_20240101_20260101,0.09594569778354535
XAUUSD_D1_20240101_20260101,MCD_D1_20240101_20260101,0.09569484410718655
XAUUSD_D1_20240101_20260101,QCOM_D1_20240101_20260101,0.09552204069110654
XAUUSD_D1_20240101_20260101,MKSI_D1_20240101_20260101,0.09519433181256265
XAUUSD_D1_20240101_20260101,MTUM_D1_20240101_20260101,0.09508777447306406
XAUUSD_D1_20240101_20260101,IVE_D1_20240101_20260101,0.09465841695573535
XAUUSD_D1_20240101_20260101,WAB_D1_20240101_20260101,0.09435596025088741
XAUUSD_D1_20240101_20260101,CSCO_D1_20240101_20260101,0.09423260098768366
XAUUSD_D1_20240101_20260101,IUSV_D1_20240101_20260101,0.09418539100094002
XAUUSD_D1_20240101_20260101,GOOG_D1_20240101_20260101,0.09388071458324294
XAUUSD_D1_20240101_20260101,IJS_D1_20240101_20260101,0.09369121652116412
XAUUSD_D1_20240101_20260101,MCHP_D1_20240101_20260101,0.09347642001727896
XAUUSD_D1_20240101_20260101,EOG_D1_20240101_20260101,0.09338158164283025
XAUUSD_D1_20240101_20260101,WK_D1_20240101_20260101,0.09300963144262323
XAUUSD_D1_20240101_20260101,ITOT_D1_20240101_20260101,0.09289204435986813
XAUUSD_D1_20240101_20260101,SCHB_D1_20240101_20260101,0.0928553327165154
XAUUSD_D1_20240101_20260101,XOM_D1_20240101_20260101,0.09248225813637753
XAUUSD_D1_20240101_20260101,TOL_D1_20240101_20260101,0.09222444154836282
XAUUSD_D1_20240101_20260101,GOOGL_D1_20240101_20260101,0.09211802447529917
XAUUSD_D1_20240101_20260101,DLB_D1_20240101_20260101,0.09211192887609222
XAUUSD_D1_20240101_20260101,A_D1_20240101_20260101,0.09211020759347063
XAUUSD_D1_20240101_20260101,SP500_D1_20240101_20260101,0.09158599188201959
XAUUSD_D1_20240101_20260101,VTI_D1_20240101_20260101,0.09154628799642656
XAUUSD_D1_20240101_20260101,IWB_D1_20240101_20260101,0.09080695128209729
XAUUSD_D1_20240101_20260101,QUAL_D1_20240101_20260101,0.09062480262369976
XAUUSD_D1_20240101_20260101,WSO_D1_20240101_20260101,0.09031430260335924
XAUUSD_D1_20240101_20260101,FNF_D1_20240101_20260101,0.09023108926144573
XAUUSD_D1_20240101_20260101,CACC_D1_20240101_20260101,0.09017663195957912
XAUUSD_D1_20240101_20260101,GLW_D1_20240101_20260101,0.08978901256588437
XAUUSD_D1_20240101_20260101,DD_D1_20240101_20260101,0.08976059449938022
XAUUSD_D1_20240101_20260101,CBRE_D1_20240101_20260101,0.08918890133896333
XAUUSD_D1_20240101_20260101,UTHR_D1_20240101_20260101,0.08915849025331833
XAUUSD_D1_20240101_20260101,ARWR_D1_20240101_20260101,0.08909817728058672
XAUUSD_D1_20240101_20260101,BJ_D1_20240101_20260101,0.08908375079125509
XAUUSD_D1_20240101_20260101,SPYV_D1_20240101_20260101,0.0890661752929367
XAUUSD_D1_20240101_20260101,TRGP_D1_20240101_20260101,0.08899059577045329
XAUUSD_D1_20240101_20260101,FAF_D1_20240101_20260101,0.08897277570153792
XAUUSD_D1_20240101_20260101,TFX_D1_20240101_20260101,0.0887804552319163
XAUUSD_D1_20240101_20260101,MLM_D1_20240101_20260101,0.08867517797799229
XAUUSD_D1_20240101_20260101,PLNT_D1_20240101_20260101,0.08857641442149834
XAUUSD_D1_20240101_20260101,QRVO_D1_20240101_20260101,0.08846213663337986
XAUUSD_D1_20240101_20260101,VLUE_D1_20240101_20260101,0.08821669331907613
XAUUSD_D1_20240101_20260101,KEYS_D1_20240101_20260101,0.08819586010033384
XAUUSD_D1_20240101_20260101,WM_D1_20240101_20260101,0.088099608062933
XAUUSD_D1_20240101_20260101,ETSY_D1_20240101_20260101,0.08801304225772964
XAUUSD_D1_20240101_20260101,IDXX_D1_20240101_20260101,0.08785433068339442
XAUUSD_D1_20240101_20260101,FLEX_D1_20240101_20260101,0.08751120797197004
XAUUSD_D1_20240101_20260101,SCHD_D1_20240101_20260101,0.08669163972094707
XAUUSD_D1_20240101_20260101,BR_D1_20240101_20260101,0.08662944465102451
XAUUSD_D1_20240101_20260101,NDX_D1_20240101_20260101,0.08659716784516983
XAUUSD_D1_20240101_20260101,INGR_D1_20240101_20260101,0.08643708608955734
XAUUSD_D1_20240101_20260101,WCC_D1_20240101_20260101,0.0861783514382621
XAUUSD_D1_20240101_20260101,ESGU_D1_20240101_20260101,0.08616390549837019
XAUUSD_D1_20240101_20260101,SPY_D1_20240101_20260101,0.08604292211714269
XAUUSD_D1_20240101_20260101,M_D1_20240101_20260101,0.08588888845365669
XAUUSD_D1_20240101_20260101,MSTR_D1_20240101_20260101,0.0858639639471751
XAUUSD_D1_20240101_20260101,CTVA_D1_20240101_20260101,0.08586361254523937
XAUUSD_D1_20240101_20260101,SMG_D1_20240101_20260101,0.08571442216274061
XAUUSD_D1_20240101_20260101,KMB_D1_20240101_20260101,0.0852541275043683
XAUUSD_D1_20240101_20260101,NOV_D1_20240101_20260101,0.08514335183962815
XAUUSD_D1_20240101_20260101,ALGN_D1_20240101_20260101,0.08469118019880857
XAUUSD_D1_20240101_20260101,ZS_D1_20240101_20260101,0.08456179346691095
XAUUSD_D1_20240101_20260101,VTRS_D1_20240101_20260101,0.08450142278585968
XAUUSD_D1_20240101_20260101,SLB_D1_20240101_20260101,0.08416021312327483
XAUUSD_D1_20240101_20260101,STZ_D1_20240101_20260101,0.08411021630765095
XAUUSD_D1_20240101_20260101,AUDJPY_D1_20240101_20260101,0.08361985260612638
XAUUSD_D1_20240101_20260101,IRDM_D1_20240101_20260101,0.0834845469384169
XAUUSD_D1_20240101_20260101,XLI_D1_20240101_20260101,0.0833600963279429
XAUUSD_D1_20240101_20260101,OKTA_D1_20240101_20260101,0.08331473767459975
XAUUSD_D1_20240101_20260101,FANG_D1_20240101_20260101,0.08326212595351734
XAUUSD_D1_20240101_20260101,COP_D1_20240101_20260101,0.08322802671866002
XAUUSD_D1_20240101_20260101,FTEC_D1_20240101_20260101,0.08302747422655714
XAUUSD_D1_20240101_20260101,BIIB_D1_20240101_20260101,0.08290881221309418
XAUUSD_D1_20240101_20260101,DELL_D1_20240101_20260101,0.08288258971999389
XAUUSD_D1_20240101_20260101,IVZ_D1_20240101_20260101,0.08275104611221606
XAUUSD_D1_20240101_20260101,AFG_D1_20240101_20260101,0.08265393429251583
XAUUSD_D1_20240101_20260101,XLP_D1_20240101_20260101,0.08241262639132461
XAUUSD_D1_20240101_20260101,EBAY_D1_20240101_20260101,0.08240899026371622
XAUUSD_D1_20240101_20260101,CIEN_D1_20240101_20260101,0.08230521312557908
XAUUSD_D1_20240101_20260101,XLV_D1_20240101_20260101,0.08222329568001421
XAUUSD_D1_20240101_20260101,VGT_D1_20240101_20260101,0.08208383523270624
XAUUSD_D1_20240101_20260101,WWD_D1_20240101_20260101,0.08184926515494816
XAUUSD_D1_20240101_20260101,USFD_D1_20240101_20260101,0.0816257330390128
XAUUSD_D1_20240101_20260101,LITE_D1_20240101_20260101,0.0814049197701161
XAUUSD_D1_20240101_20260101,XLK_D1_20240101_20260101,0.08103622507992546
XAUUSD_D1_20240101_20260101,AYI_D1_20240101_20260101,0.08086735146260852
XAUUSD_D1_20240101_20260101,ARKW_D1_20240101_20260101,0.08066080579099663
XAUUSD_D1_20240101_20260101,GSLC_D1_20240101_20260101,0.08064409238728074
XAUUSD_D1_20240101_20260101,ADM_D1_20240101_20260101,0.08055477499690143
XAUUSD_D1_20240101_20260101,ABT_D1_20240101_20260101,0.0801669224587845
XAUUSD_D1_20240101_20260101,WAT_D1_20240101_20260101,0.07992650380928909
XAUUSD_D1_20240101_20260101,LII_D1_20240101_20260101,0.07938621814647269
XAUUSD_D1_20240101_20260101,FFIV_D1_20240101_20260101,0.07921334133167975
XAUUSD_D1_20240101_20260101,QQQ_D1_20240101_20260101,0.07909600568186802
XAUUSD_D1_20240101_20260101,LSCC_D1_20240101_20260101,0.07886624487691789
XAUUSD_D1_20240101_20260101,DAR_D1_20240101_20260101,0.07879269835727841
XAUUSD_D1_20240101_20260101,BSX_D1_20240101_20260101,0.07863528933332363
XAUUSD_D1_20240101_20260101,WMT_D1_20240101_20260101,0.07843830741130157
XAUUSD_D1_20240101_20260101,ADI_D1_20240101_20260101,0.07831876224095674
XAUUSD_D1_20240101_20260101,ENTG_D1_20240101_20260101,0.07817620060066753
XAUUSD_D1_20240101_20260101,MIDD_D1_20240101_20260101,0.07817532432935294
XAUUSD_D1_20240101_20260101,CAT_D1_20240101_20260101,0.07774575076761998
XAUUSD_D1_20240101_20260101,MCO_D1_20240101_20260101,0.07750775972437217
XAUUSD_D1_20240101_20260101,ILMN_D1_20240101_20260101,0.0774492806769981
XAUUSD_D1_20240101_20260101,TNDM_D1_20240101_20260101,0.07720388658529208
XAUUSD_D1_20240101_20260101,BWA_D1_20240101_20260101,0.07718729015689431
XAUUSD_D1_20240101_20260101,XEL_D1_20240101_20260101,0.0771535734838657
XAUUSD_D1_20240101_20260101,OLED_D1_20240101_20260101,0.07712560526704575
XAUUSD_D1_20240101_20260101,IGV_D1_20240101_20260101,0.07700225828097966
XAUUSD_D1_20240101_20260101,PHM_D1_20240101_20260101,0.07671959512687539
XAUUSD_D1_20240101_20260101,HUBB_D1_20240101_20260101,0.07661564536211228
XAUUSD_D1_20240101_20260101,ALNY_D1_20240101_20260101,0.07560298691745938
XAUUSD_D1_20240101_20260101,MDLZ_D1_20240101_20260101,0.07542029909341687
XAUUSD_D1_20240101_20260101,ITT_D1_20240101_20260101,0.07531992970647287
XAUUSD_D1_20240101_20260101,ABBV_D1_20240101_20260101,0.07507229750617095
XAUUSD_D1_20240101_20260101,OSK_D1_20240101_20260101,0.07496019920304854
XAUUSD_D1_20240101_20260101,AMKR_D1_20240101_20260101,0.07489571102207206
XAUUSD_D1_20240101_20260101,IUSG_D1_20240101_20260101,0.07487363146631927
XAUUSD_D1_20240101_20260101,IYW_D1_20240101_20260101,0.07480944038777676
XAUUSD_D1_20240101_20260101,APD_D1_20240101_20260101,0.07478132253925243
XAUUSD_D1_20240101_20260101,STE_D1_20240101_20260101,0.07431701365623787
XAUUSD_D1_20240101_20260101,ADSK_D1_20240101_20260101,0.07416649801047955
XAUUSD_D1_20240101_20260101,NVST_D1_20240101_20260101,0.07376007880331541
XAUUSD_D1_20240101_20260101,NZDJPY_D1_20240101_20260101,0.07369188521907914
XAUUSD_D1_20240101_20260101,ARKK_D1_20240101_20260101,0.0736838598622704
XAUUSD_D1_20240101_20260101,PFE_D1_20240101_20260101,0.07365986173426324
XAUUSD_D1_20240101_20260101,WMS_D1_20240101_20260101,0.07342560249281428
XAUUSD_D1_20240101_20260101,DHI_D1_20240101_20260101,0.07339728541203965
XAUUSD_D1_20240101_20260101,SKYY_D1_20240101_20260101,0.07313334995404015
XAUUSD_D1_20240101_20260101,MTD_D1_20240101_20260101,0.0730544290341288
XAUUSD_D1_20240101_20260101,LYV_D1_20240101_20260101,0.07301637800229199
XAUUSD_D1_20240101_20260101,RVTY_D1_20240101_20260101,0.07276519669598151
XAUUSD_D1_20240101_20260101,DIA_D1_20240101_20260101,0.07264457955742036
