anchor,other,correlation
XAGUSD_D1_20240101_20260101,ADI_D1_20240101_20260101,0.21088423274831394
XAGUSD_D1_20240101_20260101,DIA_D1_20240101_20260101,0.21012159543086859
XAGUSD_D1_20240101_20260101,FLEX_D1_20240101_20260101,0.20965553120778246
XAGUSD_D1_20240101_20260101,WAB_D1_20240101_20260101,0.20908477680013465
XAGUSD_D1_20240101_20260101,ROKU_D1_20240101_20260101,0.2090516710208873
XAGUSD_D1_20240101_20260101,WS30_D1_20240101_20260101,0.20879161399340984
XAGUSD_D1_20240101_20260101,ST_D1_20240101_20260101,0.20846107360324168
XAGUSD_D1_20240101_20260101,GOOG_D1_20240101_20260101,0.20794733077308952
XAGUSD_D1_20240101_20260101,NOV_D1_20240101_20260101,0.20662538866562957
XAGUSD_D1_20240101_20260101,GOOGL_D1_20240101_20260101,0.20594705569830318
XAGUSD_D1_20240101_20260101,FFIV_D1_20240101_20260101,0.20512694487939406
XAGUSD_D1_20240101_20260101,ESI_D1_20240101_20260101,0.20469059296894535
XAGUSD_D1_20240101_20260101,DVY_D1_20240101_20260101,0.20425021108446334
XAGUSD_D1_20240101_20260101,DVN_D1_20240101_20260101,0.2038462932775532
XAGUSD_D1_20240101_20260101,BK_D1_20240101_20260101,0.20376778508046947
XAGUSD_D1_20240101_20260101,IGV_D1_20240101_20260101,0.2034126591962998
XAGUSD_D1_20240101_20260101,AES_D1_20240101_20260101,0.20331800059209637
XAGUSD_D1_20240101_20260101,OLN_D1_20240101_20260101,0.20328452312830048
XAGUSD_D1_20240101_20260101,GLW_D1_20240101_20260101,0.20306677055879196
XAGUSD_D1_20240101_20260101,AMKR_D1_20240101_20260101,0.20290025854734858
XAGUSD_D1_20240101_20260101,CAT_D1_20240101_20260101,0.2020716667722803
XAGUSD_D1_20240101_20260101,IYR_D1_20240101_20260101,0.2018192366724601
XAGUSD_D1_20240101_20260101,TER_D1_20240101_20260101,0.20077483906328472
XAGUSD_D1_20240101_20260101,AMG_D1_20240101_20260101,0.20035406812742707
XAGUSD_D1_20240101_20260101,CRWD_D1_20240101_20260101,0.19958509835089908
XAGUSD_D1_20240101_20260101,A_D1_20240101_20260101,0.1984844165358086
XAGUSD_D1_20240101_20260101,AVGO_D1_20240101_20260101,0.19841668891849076
XAGUSD_D1_20240101_20260101,HUN_D1_20240101_20260101,0.19819093309268423
XAGUSD_D1_20240101_20260101,MCHP_D1_20240101_20260101,0.19797419739063457
XAGUSD_D1_20240101_20260101,OLED_D1_20240101_20260101,0.1972113987677978
XAGUSD_D1_20240101_20260101,VNQ_D1_20240101_20260101,0.19673906061672677
XAGUSD_D1_20240101_20260101,TRGP_D1_20240101_20260101,0.1963789200935885
XAGUSD_D1_20240101_20260101,PFF_D1_20240101_20260101,0.19593750435874155
XAGUSD_D1_20240101_20260101,GS_D1_20240101_20260101,0.1950278179681658
XAGUSD_D1_20240101_20260101,APA_D1_20240101_20260101,0.19467440609203476
XAGUSD_D1_20240101_20260101,MTZ_D1_20240101_20260101,0.19457855985180275
XAGUSD_D1_20240101_20260101,STT_D1_20240101_20260101,0.19405394310601554
XAGUSD_D1_20240101_20260101,NRG_D1_20240101_20260101,0.1938628016554373
XAGUSD_D1_20240101_20260101,EMB_D1_20240101_20260101,0.19373309323265064
XAGUSD_D1_20240101_20260101,MRVL_D1_20240101_20260101,0.1935844137498344
XAGUSD_D1_20240101_20260101,H_D1_20240101_20260101,0.1931940253708363
XAGUSD_D1_20240101_20260101,QRVO_D1_20240101_20260101,0.19298500931616783
XAGUSD_D1_20240101_20260101,LYFT_D1_20240101_20260101,0.19287563050777817
XAGUSD_D1_20240101_20260101,PWR_D1_20240101_20260101,0.1927313971292971
XAGUSD_D1_20240101_20260101,TXG_D1_20240101_20260101,0.19238030955567345
XAGUSD_D1_20240101_20260101,ANET_D1_20240101_20260101,0.19225990851599006
XAGUSD_D1_20240101_20260101,COP_D1_20240101_20260101,0.19203920425815244
XAGUSD_D1_20240101_20260101,WCC_D1_20240101_20260101,0.19094067300361964
XAGUSD_D1_20240101_20260101,ARES_D1_20240101_20260101,0.1905574869057105
XAGUSD_D1_20240101_20260101,BA_D1_20240101_20260101,0.19043108990752924
XAGUSD_D1_20240101_20260101,TXT_D1_20240101_20260101,0.18981888000556174
XAGUSD_D1_20240101_20260101,ARW_D1_20240101_20260101,0.18837308395000127
XAGUSD_D1_20240101_20260101,FIVE_D1_20240101_20260101,0.18833510844371415
XAGUSD_D1_20240101_20260101,TTWO_D1_20240101_20260101,0.18788459538740968
XAGUSD_D1_20240101_20260101,XLI_D1_20240101_20260101,0.18772211050226303
XAGUSD_D1_20240101_20260101,TPL_D1_20240101_20260101,0.1870041460952905
XAGUSD_D1_20240101_20260101,ETN_D1_20240101_20260101,0.18575772390499626
XAGUSD_D1_20240101_20260101,EURTRY_D1_20240101_20260101,0.18560020808446148
XAGUSD_D1_20240101_20260101,XBI_D1_20240101_20260101,0.18507192259042768
XAGUSD_D1_20240101_20260101,NFLX_D1_20240101_20260101,0.18500543922101886
XAGUSD_D1_20240101_20260101,W_D1_20240101_20260101,0.1846707171713656
XAGUSD_D1_20240101_20260101,RGEN_D1_20240101_20260101,0.18393655476801601
XAGUSD_D1_20240101_20260101,CIEN_D1_20240101_20260101,0.18339995099674178
XAGUSD_D1_20240101_20260101,EVR_D1_20240101_20260101,0.1833660216327894
XAGUSD_D1_20240101_20260101,IHI_D1_20240101_20260101,0.1831677312900323
XAGUSD_D1_20240101_20260101,WMB_D1_20240101_20260101,0.18311674929940203
XAGUSD_D1_20240101_20260101,RVTY_D1_20240101_20260101,0.183077751713449
XAGUSD_D1_20240101_20260101,IFF_D1_20240101_20260101,0.18295765879445727
XAGUSD_D1_20240101_20260101,CMI_D1_20240101_20260101,0.18292676536278416
XAGUSD_D1_20240101_20260101,XOM_D1_20240101_20260101,0.1828114935541705
XAGUSD_D1_20240101_20260101,CC_D1_20240101_20260101,0.18160919617626115
XAGUSD_D1_20240101_20260101,CDNS_D1_20240101_20260101,0.181396117395327
XAGUSD_D1_20240101_20260101,XYZ_D1_20240101_20260101,0.18125342693907517
XAGUSD_D1_20240101_20260101,EOG_D1_20240101_20260101,0.1806509132001723
XAGUSD_D1_20240101_20260101,XLY_D1_20240101_20260101,0.18061084040836795
XAGUSD_D1_20240101_20260101,TECH_D1_20240101_20260101,0.17963902519326314
XAGUSD_D1_20240101_20260101,USMV_D1_20240101_20260101,0.17956811700369035
XAGUSD_D1_20240101_20260101,OKE_D1_20240101_20260101,0.1795305198699771
XAGUSD_D1_20240101_20260101,HDV_D1_20240101_20260101,0.17855713194162137
XAGUSD_D1_20240101_20260101,LUV_D1_20240101_20260101,0.17841407597410802
XAGUSD_D1_20240101_20260101,KMI_D1_20240101_20260101,0.1780311362273245
XAGUSD_D1_20240101_20260101,PSTG_D1_20240101_20260101,0.17779081632587898
XAGUSD_D1_20240101_20260101,BKR_D1_20240101_20260101,0.17672986830959211
XAGUSD_D1_20240101_20260101,COO_D1_20240101_20260101,0.17655560267940518
XAGUSD_D1_20240101_20260101,MTD_D1_20240101_20260101,0.17582894257056894
XAGUSD_D1_20240101_20260101,MSTR_D1_20240101_20260101,0.1757886094934816
XAGUSD_D1_20240101_20260101,SNX_D1_20240101_20260101,0.1757513697306561
XAGUSD_D1_20240101_20260101,EL_D1_20240101_20260101,0.17571954720482894
XAGUSD_D1_20240101_20260101,NDSN_D1_20240101_20260101,0.17489607587037068
XAGUSD_D1_20240101_20260101,DOW_D1_20240101_20260101,0.1743077906921096
XAGUSD_D1_20240101_20260101,XTIUSD_D1_20240101_20260101,0.17418243232087582
XAGUSD_D1_20240101_20260101,DD_D1_20240101_20260101,0.17409196295435303
XAGUSD_D1_20240101_20260101,BAC_D1_20240101_20260101,0.17408198696012286
XAGUSD_D1_20240101_20260101,DAL_D1_20240101_20260101,0.17352186441448048
XAGUSD_D1_20240101_20260101,AL_D1_20240101_20260101,0.1733530466758409
XAGUSD_D1_20240101_20260101,BWA_D1_20240101_20260101,0.1732414857138262
XAGUSD_D1_20240101_20260101,SWKS_D1_20240101_20260101,0.1722727321072475
XAGUSD_D1_20240101_20260101,TPR_D1_20240101_20260101,0.17218074343867776
XAGUSD_D1_20240101_20260101,ASH_D1_20240101_20260101,0.17217284527020546
XAGUSD_D1_20240101_20260101,ALGN_D1_20240101_20260101,0.17174487748995781
XAGUSD_D1_20240101_20260101,RRX_D1_20240101_20260101,0.1710167168552034
XAGUSD_D1_20240101_20260101,MPC_D1_20240101_20260101,0.17088946182337827
XAGUSD_D1_20240101_20260101,VAC_D1_20240101_20260101,0.1707694759018088
XAGUSD_D1_20240101_20260101,TROW_D1_20240101_20260101,0.17072027579250962
XAGUSD_D1_20240101_20260101,FVD_D1_20240101_20260101,0.17038422297749936
XAGUSD_D1_20240101_20260101,NET_D1_20240101_20260101,0.1702717973142394
XAGUSD_D1_20240101_20260101,M_D1_20240101_20260101,0.16951830447286975
XAGUSD_D1_20240101_20260101,CSCO_D1_20240101_20260101,0.1694660602483794
XAGUSD_D1_20240101_20260101,PLD_D1_20240101_20260101,0.1692964889710911
XAGUSD_D1_20240101_20260101,ILMN_D1_20240101_20260101,0.16914886452281078
XAGUSD_D1_20240101_20260101,WWD_D1_20240101_20260101,0.16870772179377047
XAGUSD_D1_20240101_20260101,DLB_D1_20240101_20260101,0.1686787675889245
XAGUSD_D1_20240101_20260101,KBR_D1_20240101_20260101,0.16831652026437807
XAGUSD_D1_20240101_20260101,EQT_D1_20240101_20260101,0.16779650291381687
XAGUSD_D1_20240101_20260101,FLS_D1_20240101_20260101,0.1677300402699364
XAGUSD_D1_20240101_20260101,RL_D1_20240101_20260101,0.16732894454341618
XAGUSD_D1_20240101_20260101,NEE_D1_20240101_20260101,0.16701753604269523
XAGUSD_D1_20240101_20260101,LYV_D1_20240101_20260101,0.1666178659850073
XAGUSD_D1_20240101_20260101,OSK_D1_20240101_20260101,0.1665534710991489
XAGUSD_D1_20240101_20260101,DOV_D1_20240101_20260101,0.16639287202341102
XAGUSD_D1_20240101_20260101,KKR_D1_20240101_20260101,0.1663571968073837
XAGUSD_D1_20240101_20260101,PFG_D1_20240101_20260101,0.16635432622805177
XAGUSD_D1_20240101_20260101,C_D1_20240101_20260101,0.16623413225485104
XAGUSD_D1_20240101_20260101,HPE_D1_20240101_20260101,0.16589870693227374
XAGUSD_D1_20240101_20260101,STLD_D1_20240101_20260101,0.16586404505130448
XAGUSD_D1_20240101_20260101,AAPL_D1_20240101_20260101,0.165778752122151
XAGUSD_D1_20240101_20260101,CVX_D1_20240101_20260101,0.1657013768478546
XAGUSD_D1_20240101_20260101,ITT_D1_20240101_20260101,0.16566316575472062
XAGUSD_D1_20240101_20260101,BRKR_D1_20240101_20260101,0.16392619796748656
XAGUSD_D1_20240101_20260101,PEG_D1_20240101_20260101,0.16375548630267692
XAGUSD_D1_20240101_20260101,RH_D1_20240101_20260101,0.1634043891767817
XAGUSD_D1_20240101_20260101,BX_D1_20240101_20260101,0.16315031393340174
XAGUSD_D1_20240101_20260101,UBER_D1_20240101_20260101,0.16310650596194115
XAGUSD_D1_20240101_20260101,SLB_D1_20240101_20260101,0.16307192236188953
XAGUSD_D1_20240101_20260101,RRR_D1_20240101_20260101,0.16273958080188505
XAGUSD_D1_20240101_20260101,JLL_D1_20240101_20260101,0.1619955831615279
XAGUSD_D1_20240101_20260101,AMZN_D1_20240101_20260101,0.16194851196979856
XAGUSD_D1_20240101_20260101,WYNN_D1_20240101_20260101,0.16187738299596888
XAGUSD_D1_20240101_20260101,SMG_D1_20240101_20260101,0.1612541278904557
XAGUSD_D1_20240101_20260101,SCHD_D1_20240101_20260101,0.16123623715614882
XAGUSD_D1_20240101_20260101,PH_D1_20240101_20260101,0.1611633470411665
XAGUSD_D1_20240101_20260101,TKR_D1_20240101_20260101,0.1607512649709496
XAGUSD_D1_20240101_20260101,TDY_D1_20240101_20260101,0.16052690626390348
XAGUSD_D1_20240101_20260101,ISRG_D1_20240101_20260101,0.16046668471338324
XAGUSD_D1_20240101_20260101,MSFT_D1_20240101_20260101,0.159764647150099
XAGUSD_D1_20240101_20260101,ZBRA_D1_20240101_20260101,0.1594173492787279
XAGUSD_D1_20240101_20260101,MGM_D1_20240101_20260101,0.1593937409464265
XAGUSD_D1_20240101_20260101,INTC_D1_20240101_20260101,0.1590432333229901
XAGUSD_D1_20240101_20260101,SPG_D1_20240101_20260101,0.1583243153145122
XAGUSD_D1_20240101_20260101,USFD_D1_20240101_20260101,0.1582867551067132
XAGUSD_D1_20240101_20260101,WMS_D1_20240101_20260101,0.15788248418693868
XAGUSD_D1_20240101_20260101,TXN_D1_20240101_20260101,0.15753835557613463
XAGUSD_D1_20240101_20260101,CE_D1_20240101_20260101,0.15745681316339388
XAGUSD_D1_20240101_20260101,AYI_D1_20240101_20260101,0.15708680415990883
XAGUSD_D1_20240101_20260101,NVDA_D1_20240101_20260101,0.15694784014107974
XAGUSD_D1_20240101_20260101,MOS_D1_20240101_20260101,0.15679771117439134
XAGUSD_D1_20240101_20260101,XLF_D1_20240101_20260101,0.1567922716871696
XAGUSD_D1_20240101_20260101,LEA_D1_20240101_20260101,0.15635280064399737
XAGUSD_D1_20240101_20260101,MCO_D1_20240101_20260101,0.1556656302860106
XAGUSD_D1_20240101_20260101,HPQ_D1_20240101_20260101,0.15561659519971194
XAGUSD_D1_20240101_20260101,CBRE_D1_20240101_20260101,0.15531277863888646
XAGUSD_D1_20240101_20260101,HUBB_D1_20240101_20260101,0.15452379757550733
XAGUSD_D1_20240101_20260101,MDB_D1_20240101_20260101,0.1536926596874308
XAGUSD_D1_20240101_20260101,VLO_D1_20240101_20260101,0.15360123824779584
XAGUSD_D1_20240101_20260101,TOL_D1_20240101_20260101,0.15278887046169118
XAGUSD_D1_20240101_20260101,TRU_D1_20240101_20260101,0.15253578634942355
XAGUSD_D1_20240101_20260101,OKTA_D1_20240101_20260101,0.15249333046791763
XAGUSD_D1_20240101_20260101,AZTA_D1_20240101_20260101,0.15191464278072708
XAGUSD_D1_20240101_20260101,NUE_D1_20240101_20260101,0.15104692828525643
XAGUSD_D1_20240101_20260101,IR_D1_20240101_20260101,0.15029790007952987
XAGUSD_D1_20240101_20260101,DDOG_D1_20240101_20260101,0.15006719425378776
XAGUSD_D1_20240101_20260101,VTRS_D1_20240101_20260101,0.14999231379887165
XAGUSD_D1_20240101_20260101,JEF_D1_20240101_20260101,0.14993605752272254
XAGUSD_D1_20240101_20260101,ZS_D1_20240101_20260101,0.14989892826844606
XAGUSD_D1_20240101_20260101,CRM_D1_20240101_20260101,0.14866090121858155
XAGUSD_D1_20240101_20260101,DAR_D1_20240101_20260101,0.14863496996026873
XAGUSD_D1_20240101_20260101,HAL_D1_20240101_20260101,0.14819914864428613
XAGUSD_D1_20240101_20260101,ON_D1_20240101_20260101,0.14634221033785122
XAGUSD_D1_20240101_20260101,HAS_D1_20240101_20260101,0.1460272583574963
XAGUSD_D1_20240101_20260101,WSM_D1_20240101_20260101,0.14572865749771227
XAGUSD_D1_20240101_20260101,ESTC_D1_20240101_20260101,0.14572195120628417
XAGUSD_D1_20240101_20260101,GH_D1_20240101_20260101,0.14561323342854432
XAGUSD_D1_20240101_20260101,UAL_D1_20240101_20260101,0.14528670258601445
XAGUSD_D1_20240101_20260101,NTAP_D1_20240101_20260101,0.14519737402079233
XAGUSD_D1_20240101_20260101,JCI_D1_20240101_20260101,0.14516706584285619
XAGUSD_D1_20240101_20260101,FTV_D1_20240101_20260101,0.14515868547679237
XAGUSD_D1_20240101_20260101,BIO_D1_20240101_20260101,0.14514647454155516
XAGUSD_D1_20240101_20260101,ARMK_D1_20240101_20260101,0.14510773451070297
XAGUSD_D1_20240101_20260101,JPM_D1_20240101_20260101,0.1447306114327235
XAGUSD_D1_20240101_20260101,EMR_D1_20240101_20260101,0.14448018467717447
XAGUSD_D1_20240101_20260101,GTLS_D1_20240101_20260101,0.14434735203582383
XAGUSD_D1_20240101_20260101,NVST_D1_20240101_20260101,0.14380578723754417
XAGUSD_D1_20240101_20260101,TNL_D1_20240101_20260101,0.14371278499690446
XAGUSD_D1_20240101_20260101,ENOV_D1_20240101_20260101,0.1434624754136827
XAGUSD_D1_20240101_20260101,RNG_D1_20240101_20260101,0.14321712783036775
XAGUSD_D1_20240101_20260101,JBL_D1_20240101_20260101,0.14298439182765182
XAGUSD_D1_20240101_20260101,NTNX_D1_20240101_20260101,0.14291518745318005
XAGUSD_D1_20240101_20260101,CACC_D1_20240101_20260101,0.14275677856754684
XAGUSD_D1_20240101_20260101,VHT_D1_20240101_20260101,0.14275267683531956
XAGUSD_D1_20240101_20260101,ARCC_D1_20240101_20260101,0.14259708070389723
