anchor,other,correlation
EURUSD_D1_20240101_20260101,MRSH_D1_20240101_20260101,0.06871312644546591
EURUSD_D1_20240101_20260101,EURNOK_D1_20240101_20260101,0.06861509168568578
EURUSD_D1_20240101_20260101,ABBV_D1_20240101_20260101,0.06846725278430445
EURUSD_D1_20240101_20260101,APD_D1_20240101_20260101,0.06777618590530073
EURUSD_D1_20240101_20260101,ETR_D1_20240101_20260101,0.06753829445973598
EURUSD_D1_20240101_20260101,TJX_D1_20240101_20260101,0.06720517903381286
EURUSD_D1_20240101_20260101,VRSK_D1_20240101_20260101,0.0670005801557389
EURUSD_D1_20240101_20260101,ADM_D1_20240101_20260101,0.06656855322443109
EURUSD_D1_20240101_20260101,WU_D1_20240101_20260101,0.06617478281527622
EURUSD_D1_20240101_20260101,VTRS_D1_20240101_20260101,0.06583684581700254
EURUSD_D1_20240101_20260101,MAS_D1_20240101_20260101,0.06570949688874132
EURUSD_D1_20240101_20260101,ORI_D1_20240101_20260101,0.06564946773111463
EURUSD_D1_20240101_20260101,PEG_D1_20240101_20260101,0.06531546089896423
EURUSD_D1_20240101_20260101,FAST_D1_20240101_20260101,0.06497489754066027
EURUSD_D1_20240101_20260101,NYT_D1_20240101_20260101,0.06485290586897283
EURUSD_D1_20240101_20260101,ARWR_D1_20240101_20260101,0.0644760004152333
EURUSD_D1_20240101_20260101,VRSN_D1_20240101_20260101,0.06367593083011543
EURUSD_D1_20240101_20260101,APLS_D1_20240101_20260101,0.06357648846592938
EURUSD_D1_20240101_20260101,PLD_D1_20240101_20260101,0.06311071169205199
EURUSD_D1_20240101_20260101,TREX_D1_20240101_20260101,0.06291619316282512
EURUSD_D1_20240101_20260101,PEP_D1_20240101_20260101,0.06232500778421414
EURUSD_D1_20240101_20260101,EXP_D1_20240101_20260101,0.061307809518885786
EURUSD_D1_20240101_20260101,OLN_D1_20240101_20260101,0.06119048511699652
EURUSD_D1_20240101_20260101,CABO_D1_20240101_20260101,0.060305701026411945
EURUSD_D1_20240101_20260101,CSL_D1_20240101_20260101,0.060099029415980734
EURUSD_D1_20240101_20260101,MTN_D1_20240101_20260101,0.05981046232206782
EURUSD_D1_20240101_20260101,AFG_D1_20240101_20260101,0.05891367858549076
EURUSD_D1_20240101_20260101,ELV_D1_20240101_20260101,0.05859404592904772
EURUSD_D1_20240101_20260101,BR_D1_20240101_20260101,0.05840237532679457
EURUSD_D1_20240101_20260101,AFL_D1_20240101_20260101,0.058233185223143184
EURUSD_D1_20240101_20260101,FICO_D1_20240101_20260101,0.05810121088093014
EURUSD_D1_20240101_20260101,ZTS_D1_20240101_20260101,0.05706068925465618
EURUSD_D1_20240101_20260101,GEN_D1_20240101_20260101,0.05677596260217402
EURUSD_D1_20240101_20260101,REGN_D1_20240101_20260101,0.05675999518636046
EURUSD_D1_20240101_20260101,SAIC_D1_20240101_20260101,0.05670148748895712
EURUSD_D1_20240101_20260101,CHD_D1_20240101_20260101,0.05634384395607184
EURUSD_D1_20240101_20260101,EHC_D1_20240101_20260101,0.05590296218515911
EURUSD_D1_20240101_20260101,SAM_D1_20240101_20260101,0.05537901224839477
EURUSD_D1_20240101_20260101,GD_D1_20240101_20260101,0.05477666659453239
EURUSD_D1_20240101_20260101,TECH_D1_20240101_20260101,0.05437922862244625
EURUSD_D1_20240101_20260101,CAR_D1_20240101_20260101,0.054192356135714964
EURUSD_D1_20240101_20260101,RMD_D1_20240101_20260101,0.05402327880732048
EURUSD_D1_20240101_20260101,VOE_D1_20240101_20260101,0.05363783667584564
EURUSD_D1_20240101_20260101,IHI_D1_20240101_20260101,0.05337244309427799
EURUSD_D1_20240101_20260101,MOH_D1_20240101_20260101,0.05330902516399482
EURUSD_D1_20240101_20260101,ALB_D1_20240101_20260101,0.05190018825085876
EURUSD_D1_20240101_20260101,AKAM_D1_20240101_20260101,0.050880523392534856
EURUSD_D1_20240101_20260101,TSCO_D1_20240101_20260101,0.050416116774209846
EURUSD_D1_20240101_20260101,VRTX_D1_20240101_20260101,0.05014746647667694
EURUSD_D1_20240101_20260101,ALGN_D1_20240101_20260101,0.04958789794956119
EURUSD_D1_20240101_20260101,DVY_D1_20240101_20260101,0.049578376415852415
EURUSD_D1_20240101_20260101,CNC_D1_20240101_20260101,0.04953145786165241
EURUSD_D1_20240101_20260101,RPM_D1_20240101_20260101,0.04942957741265636
EURUSD_D1_20240101_20260101,SWK_D1_20240101_20260101,0.048900821376060055
EURUSD_D1_20240101_20260101,EEFT_D1_20240101_20260101,0.04889217580148917
EURUSD_D1_20240101_20260101,DPZ_D1_20240101_20260101,0.04870997927362172
EURUSD_D1_20240101_20260101,MLM_D1_20240101_20260101,0.04862426198757623
EURUSD_D1_20240101_20260101,A_D1_20240101_20260101,0.04835064373678184
EURUSD_D1_20240101_20260101,T_D1_20240101_20260101,0.048238133662738804
EURUSD_D1_20240101_20260101,MAN_D1_20240101_20260101,0.047972488072050005
EURUSD_D1_20240101_20260101,BAH_D1_20240101_20260101,0.04786269181038614
EURUSD_D1_20240101_20260101,MCO_D1_20240101_20260101,0.04757186297421195
EURUSD_D1_20240101_20260101,ESNT_D1_20240101_20260101,0.047454193600658515
EURUSD_D1_20240101_20260101,ARMK_D1_20240101_20260101,0.04726189252779141
EURUSD_D1_20240101_20260101,CC_D1_20240101_20260101,0.04711471441768475
EURUSD_D1_20240101_20260101,UHS_D1_20240101_20260101,0.04694533811703886
EURUSD_D1_20240101_20260101,MNST_D1_20240101_20260101,0.04640273170579673
EURUSD_D1_20240101_20260101,GM_D1_20240101_20260101,0.046054710966014614
EURUSD_D1_20240101_20260101,CACC_D1_20240101_20260101,0.04590049675798726
EURUSD_D1_20240101_20260101,CHWY_D1_20240101_20260101,0.04545406157140299
EURUSD_D1_20240101_20260101,BLK_D1_20240101_20260101,0.04522552758425912
EURUSD_D1_20240101_20260101,UNH_D1_20240101_20260101,0.044735737320260385
EURUSD_D1_20240101_20260101,TDOC_D1_20240101_20260101,0.044621688432524925
EURUSD_D1_20240101_20260101,VVV_D1_20240101_20260101,0.04456309521016924
EURUSD_D1_20240101_20260101,ALNY_D1_20240101_20260101,0.043537750493690096
EURUSD_D1_20240101_20260101,CSGP_D1_20240101_20260101,0.043121667780569105
EURUSD_D1_20240101_20260101,OMC_D1_20240101_20260101,0.04241434484009797
EURUSD_D1_20240101_20260101,NZDJPY_D1_20240101_20260101,0.042330106000565124
EURUSD_D1_20240101_20260101,ECL_D1_20240101_20260101,0.041700157510442766
EURUSD_D1_20240101_20260101,CCK_D1_20240101_20260101,0.04103784280763071
EURUSD_D1_20240101_20260101,COTY_D1_20240101_20260101,0.03985760972626972
EURUSD_D1_20240101_20260101,DAR_D1_20240101_20260101,0.03973932710517638
EURUSD_D1_20240101_20260101,WM_D1_20240101_20260101,0.039307876204647804
EURUSD_D1_20240101_20260101,MSM_D1_20240101_20260101,0.03915884573666869
EURUSD_D1_20240101_20260101,AON_D1_20240101_20260101,0.03787613598362797
EURUSD_D1_20240101_20260101,IWN_D1_20240101_20260101,0.03773361690628441
EURUSD_D1_20240101_20260101,TMUS_D1_20240101_20260101,0.03767528259359419
EURUSD_D1_20240101_20260101,NVST_D1_20240101_20260101,0.03739269064644468
EURUSD_D1_20240101_20260101,DOW_D1_20240101_20260101,0.037382917998691194
EURUSD_D1_20240101_20260101,IWS_D1_20240101_20260101,0.037150404486608966
EURUSD_D1_20240101_20260101,FCHI40_D1_20240101_20260101,0.036701026502488916
EURUSD_D1_20240101_20260101,HII_D1_20240101_20260101,0.03669148520932421
EURUSD_D1_20240101_20260101,VRNS_D1_20240101_20260101,0.03637969346265538
EURUSD_D1_20240101_20260101,LAD_D1_20240101_20260101,0.03576923524563949
EURUSD_D1_20240101_20260101,BDX_D1_20240101_20260101,0.035593665608989376
EURUSD_D1_20240101_20260101,DOX_D1_20240101_20260101,0.03534367072738852
EURUSD_D1_20240101_20260101,MRK_D1_20240101_20260101,0.03456115709952107
EURUSD_D1_20240101_20260101,DNLI_D1_20240101_20260101,0.03412957703711321
EURUSD_D1_20240101_20260101,MEDP_D1_20240101_20260101,0.0336488203719143
EURUSD_D1_20240101_20260101,VMC_D1_20240101_20260101,0.033341026109605584
EURUSD_D1_20240101_20260101,DVA_D1_20240101_20260101,0.03332934806494549
EURUSD_D1_20240101_20260101,WAT_D1_20240101_20260101,0.03286057141339064
EURUSD_D1_20240101_20260101,LEA_D1_20240101_20260101,0.03271807870547432
EURUSD_D1_20240101_20260101,BEN_D1_20240101_20260101,0.0315142373915203
EURUSD_D1_20240101_20260101,ROST_D1_20240101_20260101,0.03075102863374682
EURUSD_D1_20240101_20260101,KBR_D1_20240101_20260101,0.03066278617677824
EURUSD_D1_20240101_20260101,TTWO_D1_20240101_20260101,0.03020312879611763
EURUSD_D1_20240101_20260101,AUS200_D1_20240101_20260101,0.029776881949349677
EURUSD_D1_20240101_20260101,GILD_D1_20240101_20260101,0.028448597718440747
EURUSD_D1_20240101_20260101,IEX_D1_20240101_20260101,0.027597558117044185
EURUSD_D1_20240101_20260101,EW_D1_20240101_20260101,0.027494567020280653
EURUSD_D1_20240101_20260101,SCHD_D1_20240101_20260101,0.02744725868923006
EURUSD_D1_20240101_20260101,BMY_D1_20240101_20260101,0.026834656208092545
EURUSD_D1_20240101_20260101,HAS_D1_20240101_20260101,0.02644521055606833
EURUSD_D1_20240101_20260101,CHTR_D1_20240101_20260101,0.02588955459240474
EURUSD_D1_20240101_20260101,AAP_D1_20240101_20260101,0.025751438774068044
EURUSD_D1_20240101_20260101,LDOS_D1_20240101_20260101,0.025638221672988973
EURUSD_D1_20240101_20260101,FDS_D1_20240101_20260101,0.025584360933002107
EURUSD_D1_20240101_20260101,QCOM_D1_20240101_20260101,0.025028136404297314
EURUSD_D1_20240101_20260101,DD_D1_20240101_20260101,0.024991052754274424
EURUSD_D1_20240101_20260101,LMT_D1_20240101_20260101,0.02486976406926137
